,Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
0,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8917294,280000,Appartement,False,False,True,1180,Uccle,Appartement,2.0,Excellent état,65,1.0,Hyper équipée,False,False,True,25.0,True,12.0,None,False,None
1,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8892312,282500,Appartement,False,False,True,1180,Uccle,Appartement,None,Excellent état,73,1.0,Américaine hyper-équipée,False,False,False,None,True,5.0,None,False,None
2,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8892319,412500,Appartement,False,False,True,1180,Uccle,Appartement,None,Excellent état,100,2.0,Américaine hyper-équipée,False,False,False,None,True,15.0,None,False,None
3,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8899851,380000,Appartement,False,False,True,1160,Auderghem,Appartement,2.0,Excellent état,87,2.0,Hyper équipée,False,False,False,None,True,13.0,None,False,87.0
4,https://www.immoweb.be/fr/annonce/appartement/a-vendre/charleroi/6000/8877314,165000,Appartement,False,False,True,6000,Charleroi,Appartement,4.0,Excellent état,63,1.0,Hyper équipée,False,False,False,None,False,None,None,False,None
5,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/liege/4000/8738818,449000,Appartement,False,False,True,4000,Liège,Penthouse,3.0,Excellent état,145,3.0,Hyper équipée,False,False,False,None,True,103.0,None,False,None
6,https://www.immoweb.be/fr/annonce/studio/a-vendre/uccle/1180/8892306,240000,Appartement,False,False,True,1180,Uccle,Studio,None,Excellent état,62,None,Américaine hyper-équipée,False,False,False,None,True,3.0,None,False,None
7,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8904631,530000,Appartement,False,False,True,1030,Schaerbeek,Appartement,3.0,Fraîchement rénové,94,1.0,Américaine hyper-équipée,False,False,False,None,True,12.0,None,False,None
8,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mons/7000/8913732,127500,Appartement,False,False,True,7000,Mons,Appartement,4.0,Excellent état,56,1.0,Hyper équipée,False,False,False,None,True,6.0,None,False,None
9,https://www.immoweb.be/fr/annonce/appartement/a-vendre/charleroi/6000/8877352,255000,Appartement,False,False,True,6000,Charleroi,Appartement,4.0,Excellent état,104,2.0,Hyper équipée,False,False,False,None,True,8.0,None,False,None
10,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8917208,282500,Appartement,False,False,True,1180,Uccle,Appartement,None,Excellent état,74,1.0,Américaine hyper-équipée,False,False,False,None,True,5.0,None,False,None
11,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/charleroi/6000/8913761,320000,Appartement,False,False,True,6000,Charleroi,Penthouse,4.0,Excellent état,120,3.0,Hyper équipée,False,False,False,None,True,30.0,None,False,None
12,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8914953,450000,Appartement,False,False,True,1160,Auderghem,Appartement,4.0,Excellent état,126,3.0,Américaine équipée,False,False,False,None,True,5.0,None,False,None
13,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/molenbeek-saint-jean/1080/8909856,499000,Appartement,False,False,True,1080,Molenbeek-Saint-Jean,Penthouse,None,Excellent état,214,3.0,Américaine hyper-équipée,False,False,False,None,True,50.0,None,False,None
14,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/uccle/1180/8897103,585500,Appartement,False,False,True,1180,Uccle,Penthouse,2.0,Excellent état,153,4.0,Américaine hyper-équipée,False,False,False,None,True,54.0,None,False,None
15,https://www.immoweb.be/fr/annonce/appartement/a-vendre/charleroi/6000/8738609,125000,Appartement,False,False,False,6000,Charleroi,Appartement,3.0,Bon,120,3.0,Équipée,False,False,False,None,False,None,None,False,None
16,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8240658,169000,Appartement,False,False,False,8400,Ostende,Appartement,None,À rafraîchir,52,1.0,Équipée,False,False,False,None,True,8.0,None,False,None
17,https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege/4000/8906340,225000,Appartement,False,False,False,4000,Liège,Appartement,None,Fraîchement rénové,146,2.0,Hyper équipée,False,False,False,None,False,None,None,False,None
18,https://www.immoweb.be/fr/annonce/duplex/a-vendre/vilvorde/1800/8904720,245000,Appartement,False,False,False,1800,Vilvorde,Duplex,2.0,Excellent état,150,3,Équipée,False,False,False,None,False,None,None,False,None
19,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8669611,259000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Bon,95,2,Équipée,False,False,False,None,True,9.0,None,False,None
20,https://www.immoweb.be/fr/annonce/appartement/a-vendre/jette/1090/8727312,265000,Appartement,False,False,False,1090,Jette,Appartement,2.0,Bon,94,2,Américaine équipée,False,False,False,None,False,None,None,False,None
21,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8825831,275000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Bon,85,2,Équipée,False,False,False,None,False,None,None,False,None
22,https://www.immoweb.be/fr/annonce/duplex/a-vendre/tournai/7500/8675133,279000,Appartement,False,False,False,7500,Tournai,Duplex,2.0,Excellent état,120,2,Hyper équipée,False,False,False,None,True,14.0,None,False,None
23,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8518036,279000,Appartement,False,False,False,8400,Ostende,Appartement,None,Bon,97,2,Équipée,False,False,False,None,True,4.0,None,False,None
24,https://www.immoweb.be/fr/annonce/appartement/a-vendre/pellenberg/3212/8912931,299900,Appartement,False,False,False,3212,Pellenberg,Appartement,3.0,Excellent état,101,3,Hyper équipée,False,False,False,None,True,3.0,None,False,None
25,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8401299,315000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,90,2,Américaine hyper-équipée,False,False,False,None,True,29.0,None,False,None
26,https://www.immoweb.be/fr/annonce/appartement/a-vendre/woluwe-st-lambert/1200/8913289,315000,Appartement,False,False,False,1200,Woluwe-St-Lambert,Appartement,2.0,Bon,99,3,Semi-équipée,False,False,False,None,True,10.0,None,False,None
27,https://www.immoweb.be/fr/annonce/duplex/a-vendre/ostende/8400/8762867,319000,Appartement,False,False,False,8400,Ostende,Duplex,None,Bon,143,3,Équipée,False,False,False,None,True,10.0,None,False,None
28,https://www.immoweb.be/fr/annonce/duplex/a-vendre/ottignies/1340/8797895,320000,Appartement,False,False,False,1340,Ottignies,Duplex,3.0,Excellent état,115,2,Équipée,False,False,False,None,True,5.0,None,False,None
29,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8900231,358000,Appartement,False,False,False,1050,Ixelles,Appartement,3.0,Excellent état,69,1,Hyper équipée,False,False,False,None,True,3.0,None,False,None
30,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8811734,365000,Appartement,False,False,False,1180,Uccle,Appartement,3.0,Excellent état,100,2,Équipée,True,False,False,None,True,None,None,False,None
31,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8866349,380000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Excellent état,90,2,Hyper équipée,False,True,False,None,False,None,None,False,None
32,https://www.immoweb.be/fr/annonce/appartement/a-vendre/woluwe-st-lambert/1200/8871919,425000,Appartement,False,False,False,1200,Woluwe-St-Lambert,Appartement,2.0,Bon,125,3,Américaine hyper-équipée,False,False,False,None,True,10.0,None,False,None
33,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8801055,495000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Bon,165,4,Équipée,True,False,False,None,False,None,None,False,None
34,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/auderghem/1160/8659013,595000,Appartement,False,False,False,1160,Auderghem,Penthouse,3.0,Excellent état,130,3,Américaine hyper-équipée,False,True,False,None,True,28.0,None,False,None
35,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8907989,820000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,À rafraîchir,235,4,Équipée,False,False,False,None,True,13.0,None,False,None
36,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8627310,990000,Appartement,False,False,False,1180,Uccle,Appartement,3.0,Excellent état,239,5,Hyper équipée,True,False,True,None,True,180.0,None,False,None
37,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8585767,1130000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Excellent état,233,3,Hyper équipée,False,False,False,None,True,5.0,None,False,None
38,https://www.immoweb.be/fr/annonce/appartement/a-vendre/forest/1190/8900838,1395000,Appartement,False,False,False,1190,Forest,Appartement,3.0,Bon,315,3,Américaine hyper-équipée,False,False,False,None,False,None,None,False,None
39,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles-ville/1000/8900856,1795000,Appartement,False,False,False,1000,Bruxelles ville,Appartement,3.0,Excellent état,650,4,Américaine hyper-équipée,True,False,True,None,True,400.0,None,True,None
40,https://www.immoweb.be/fr/annonce/appartement/a-vendre/brussel/1000/8616837,310000,Appartement,False,False,True,1000,Brussel,Appartement,None,Excellent état,55,1,Hyper équipée,False,True,False,None,True,3.0,None,False,None
41,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8913981,630000,Appartement,False,False,True,1160,Auderghem,Appartement,4.0,Excellent état,160,3,Américaine équipée,False,False,False,None,True,23.0,None,False,None
42,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/uccle/1180/8834595,1500000,Appartement,False,False,True,1180,Uccle,Penthouse,3.0,Excellent état,220,3,Américaine hyper-équipée,False,False,False,None,True,60.0,None,False,None
43,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8881869,145000,Appartement,False,False,False,1030,Schaerbeek,Appartement,4.0,Bon,30,1,Équipée,False,False,False,None,False,None,None,False,None
44,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8881870,149000,Appartement,False,False,False,1030,Schaerbeek,Appartement,4.0,Bon,28,1,Équipée,False,False,False,None,True,2.0,None,False,None
45,https://www.immoweb.be/fr/annonce/appartement/a-vendre/anderlecht/1070/8880031,180000,Appartement,False,False,False,1070,Anderlecht,Appartement,None,Fraîchement rénové,85,2,Hyper équipée,False,False,False,None,True,15.0,None,False,None
46,https://www.immoweb.be/fr/annonce/appartement/a-vendre/nivelles/1400/8920362,185000,Appartement,False,False,False,1400,Nivelles,Appartement,2.0,À rénover,82,2,Pas équipée,False,False,False,None,False,None,None,False,None
47,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bredene/8450/8918879,195000,Appartement,False,False,False,8450,Bredene,Appartement,2.0,Excellent état,67,2,Équipée,False,False,False,None,True,1.0,None,False,None
48,https://www.immoweb.be/fr/annonce/appartement/a-vendre/duinbergen/8301/8867572,208000,Appartement,False,False,False,8301,Duinbergen,Appartement,3.0,Bon,47,1,Équipée,False,False,False,None,True,None,None,False,None
49,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wijgmaal/3018/8864905,220000,Appartement,False,False,False,3018,Wijgmaal,Appartement,2.0,Bon,79,2,Semi-équipée,False,False,False,None,False,None,None,False,None
50,https://www.immoweb.be/fr/annonce/appartement/a-vendre/molenbeek-st-jean/1080/8906785,249999,Appartement,False,False,False,1080,Molenbeek-St-Jean,Appartement,2.0,Bon,110,3,Équipée,True,False,False,None,True,7.0,None,False,None
51,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8911954,270000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Excellent état,80,2,Équipée,False,False,False,None,True,8.0,None,False,None
52,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8876561,765000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,2.0,Excellent état,65,1,Hyper équipée,False,False,False,None,False,None,None,False,None
53,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mont-sur-marchienne/6032/8909885,150000,Appartement,False,False,False,6032,Mont-sur-Marchienne,Appartement,3.0,Fraîchement rénové,93,2,Équipée,False,True,False,None,False,None,None,False,None
54,https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege/4000/8790223,200000,Appartement,False,False,False,4000,Liege,Appartement,2.0,Bon,95,2,Américaine hyper-équipée,False,False,False,None,False,None,None,False,95.0
55,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/rochefort/5580/8915214,290000,Appartement,False,False,False,5580,Rochefort,Penthouse,3.0,Bon,155,3,Américaine hyper-équipée,False,False,False,None,True,53.0,None,False,None
56,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wemmel/1780/8857961,335000,Appartement,False,False,False,1780,Wemmel,Appartement,2.0,Excellent état,100,2,Américaine hyper-équipée,False,False,False,None,True,13.0,None,False,None
57,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8851188,365000,Appartement,False,False,False,8400,Ostende,Appartement,None,Fraîchement rénové,86,2,Équipée,False,False,True,120.0,True,13.0,None,False,None
58,https://www.immoweb.be/fr/annonce/loft/a-vendre/lot/1651/8918873,419000,Appartement,False,False,False,1651,Lot,Loft,2.0,Excellent état,220,3,Équipée,False,False,False,None,False,None,None,False,None
59,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8876246,535000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Bon,130,2,Hyper équipée,False,False,False,None,True,3.0,None,False,None
60,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8911356,690000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Fraîchement rénové,173,3,Hyper équipée,False,False,True,None,True,4.0,None,False,None
61,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8762536,879000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Excellent état,227,3,Hyper équipée,True,False,True,90.0,True,30.0,None,False,None
62,https://www.immoweb.be/fr/annonce/duplex/a-vendre/wemmel/1780/8515335,498000,Appartement,False,False,False,1780,Wemmel,Duplex,3.0,Bon,150,3,Hyper équipée,False,False,False,None,False,None,None,False,600.0
63,https://www.immoweb.be/fr/annonce/appartement/a-vendre/forest/1190/8767202,195000,Appartement,False,False,False,1190,Forest,Appartement,3.0,Fraîchement rénové,76,1,Équipée,False,False,True,1840.0,True,12.0,None,False,None
64,https://www.immoweb.be/fr/annonce/appartement/a-vendre/lobbes/6540/8912736,200000,Appartement,False,False,False,6540,Lobbes,Appartement,2.0,Bon,79,2,Équipée,False,False,False,None,True,10.0,None,False,None
65,https://www.immoweb.be/fr/annonce/appartement/a-vendre/laeken/1020/8843518,295000,Appartement,False,False,False,1020,Laeken,Appartement,3.0,Excellent état,105,2.0,Équipée,False,False,False,None,True,2.0,None,False,None
66,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles-ville/1050/8879405,315000,Appartement,False,False,False,1050,Bruxelles ville,Appartement,2.0,Bon,91,2.0,Équipée,False,False,False,None,True,2.0,None,False,None
67,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8842126,335500,Appartement,False,False,True,1160,Auderghem,Appartement,None,Excellent état,70,1.0,Américaine hyper-équipée,False,False,False,None,True,13.0,None,False,None
68,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8842127,501500,Appartement,False,False,True,1160,Auderghem,Appartement,None,Excellent état,102,2.0,Américaine hyper-équipée,False,False,False,None,True,25.0,None,False,None
69,https://www.immoweb.be/fr/annonce/studio/a-vendre/ostende/8400/8812796,85000,Appartement,False,False,False,8400,Ostende,Studio,1.0,À rafraîchir,29,None,Équipée,False,False,False,None,True,4.0,None,False,None
70,https://www.immoweb.be/fr/annonce/appartement/a-vendre/seraing-jemeppe-sur-meuse/4101/8881954,145000,Appartement,False,False,False,4101,Seraing Jemeppe-sur-Meuse,Appartement,3.0,Bon,81,2.0,Pas équipée,False,False,False,None,False,None,None,False,None
71,https://www.immoweb.be/fr/annonce/appartement/a-vendre/koksijde/8670/8909894,295000,Appartement,False,False,False,8670,Koksijde,Appartement,2.0,Fraîchement rénové,53,1.0,Américaine équipée,False,True,False,None,False,None,None,False,None
72,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mons/7000/8915935,175000,Appartement,False,False,True,7000,Mons,Appartement,4.0,Excellent état,94,2.0,Hyper équipée,False,False,False,None,True,8.0,None,False,None
73,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/8842769,165000,Appartement,False,False,False,2100,Deurne,Appartement,2.0,Bon,89,2.0,Équipée,False,False,False,None,False,None,None,False,None
74,https://www.immoweb.be/fr/annonce/appartement/a-vendre/neder-over-heembeek/1120/8797584,199000,Appartement,False,False,False,1120,Neder-over-Heembeek,Appartement,2.0,Bon,82,2.0,Hyper équipée,False,False,False,None,True,4.0,None,False,None
75,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8786350,215000,Appartement,False,False,False,1030,Schaerbeek,Appartement,None,Bon,72,1.0,Américaine semi-équipée,False,False,False,None,True,8.0,None,False,85.0
76,https://www.immoweb.be/fr/annonce/loft/a-vendre/renaix/9600/8779819,235000,Appartement,False,False,False,9600,Renaix,Loft,2.0,Bon,128,1.0,Hyper équipée,False,False,False,None,True,7.0,None,False,None
77,https://www.immoweb.be/fr/annonce/appartement/a-vendre/koksijde/8670/8651777,265000,Appartement,False,False,False,8670,Koksijde,Appartement,2.0,Bon,85,3.0,Équipée,False,True,False,None,True,3.0,None,False,None
78,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8908124,365000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Excellent état,87,2.0,None,False,False,False,None,True,5.0,None,False,None
79,https://www.immoweb.be/fr/annonce/duplex/a-vendre/strombeek-bever/1853/8543956,398500,Appartement,False,False,False,1853,Strombeek-Bever,Duplex,2.0,Bon,173,4.0,Hyper équipée,False,False,False,None,True,None,None,False,None
80,https://www.immoweb.be/fr/annonce/appartement/a-vendre/louvain-la-neuve/1348/8814166,399000,Appartement,False,False,False,1348,Louvain-La-Neuve,Appartement,2.0,Excellent état,120,2.0,Équipée,False,False,False,None,True,22.0,None,False,None
81,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8850631,410000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,Fraîchement rénové,70,1.0,Américaine hyper-équipée,False,False,False,None,True,3.0,None,False,None
82,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/waterloo/1410/8882522,425000,Appartement,False,False,False,1410,Waterloo,Penthouse,None,Excellent état,175.0,4,Américaine hyper-équipée,False,False,False,None,False,None,None,False,None
83,https://www.immoweb.be/fr/annonce/appartement/a-vendre/brussel/1000/8798774,430000,Appartement,False,False,True,1000,Brussel,Appartement,4.0,Excellent état,80.0,2,Hyper équipée,False,False,False,None,True,14.0,None,False,None
84,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/woluwe-saint-lambert/1200/8888747,615000,Appartement,False,False,True,1200,Woluwe-Saint-Lambert,Penthouse,None,Excellent état,159.0,3,Américaine hyper-équipée,False,False,False,None,True,86.0,None,False,None
85,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8806248,725000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,None,Fraîchement rénové,114.0,3,None,False,False,False,None,True,None,None,False,None
86,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8544749,775000,Appartement,False,False,False,1050,Ixelles,Appartement,1.0,Fraîchement rénové,223.0,2,Hyper équipée,False,False,False,None,False,None,None,False,None
87,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/woluwe-saint-lambert/1200/8888752,775000,Appartement,False,False,True,1200,Woluwe-Saint-Lambert,Penthouse,4.0,Excellent état,238.0,4,Hyper équipée,False,False,False,None,True,82.0,None,False,None
88,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8824466,790000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Fraîchement rénové,180.0,3,Américaine hyper-équipée,False,False,False,None,True,5.0,None,False,200.0
89,https://www.immoweb.be/fr/annonce/appartement/a-vendre/auderghem/1160/8846734,695000,Appartement,False,False,True,1160,Auderghem,Appartement,None,Excellent état,113.0,2,Hyper équipée,False,False,False,None,True,28.0,None,False,None
90,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/auderghem/1160/8846736,1390000,Appartement,False,False,True,1160,Auderghem,Penthouse,None,Excellent état,210.0,3,Hyper équipée,False,False,False,None,True,190.0,None,False,None
91,https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege/4000/8902966,125000,Appartement,False,False,False,4000,Liège,Appartement,None,Excellent état,56.0,1,Pas équipée,False,False,False,None,False,None,None,False,None
92,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8740284,220000,Appartement,False,False,False,1000,Bruxelles,Appartement,2.0,Excellent état,75.0,2,Équipée,False,False,False,None,True,2.0,None,False,None
93,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8859931,249000,Appartement,False,False,False,8400,Ostende,Appartement,1.0,Excellent état,66.0,2,Équipée,False,False,False,None,False,None,None,False,None
94,https://www.immoweb.be/fr/annonce/appartement/a-vendre/woluwe-saint-pierre/1150/8901631,270000,Appartement,False,False,False,1150,Woluwe-Saint-Pierre,Appartement,None,Excellent état,55.0,1,Américaine hyper-équipée,False,False,False,None,True,15.0,None,False,None
95,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8893552,395000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Excellent état,90.0,2,Hyper équipée,False,False,False,None,False,None,None,False,None
96,https://www.immoweb.be/fr/annonce/appartement/a-vendre/woluwe-saint-lambert/1200/8623489,449000,Appartement,False,False,False,1200,Woluwe-Saint-Lambert,Appartement,3.0,Excellent état,139.0,3,Américaine hyper-équipée,False,False,False,None,True,19.0,None,False,139.0
97,https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege/4000/8877325,302500,Appartement,False,False,True,4000,Liège,Appartement,3.0,Excellent état,158.0,4,Hyper équipée,False,False,False,None,True,None,None,False,None
98,https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/uccle/1180/8892311,524500,Appartement,False,False,True,1180,Uccle,Rez-de-chaussée,None,Excellent état,124.0,3,Américaine hyper-équipée,False,False,True,124.0,True,17.0,None,False,None
99,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/woluwe-st-pierre/1150/8726885,795000,Appartement,False,False,True,1150,Woluwe-St-Pierre,Penthouse,4.0,Excellent état,None,2,Hyper équipée,False,False,False,None,True,87.0,None,False,None
100,https://www.immoweb.be/fr/annonce/appartement/a-vendre/koksijde/8670/8659999,169000,Appartement,False,False,False,8670,Koksijde,Appartement,2.0,Fraîchement rénové,70.0,2,Américaine équipée,False,True,False,None,False,None,None,False,None
101,https://www.immoweb.be/fr/annonce/appartement/a-vendre/westende/8430/8916852,175000,Appartement,False,False,False,8430,Westende,Appartement,2.0,Bon,50.0,1,Équipée,False,False,False,None,False,None,None,False,None
102,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8758946,350000,Appartement,False,False,False,8400,Ostende,Appartement,3.0,À rénover,164.0,4,Équipée,False,False,False,None,True,4.0,None,False,None
103,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8786226,485000,Appartement,False,False,False,1000,Bruxelles,Appartement,2.0,Excellent état,114.0,3,Américaine hyper-équipée,False,False,False,None,True,None,None,False,None
104,https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8912459,595000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,À rénover,170.0,2,Semi-équipée,False,False,False,None,False,None,None,False,None
105,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8566703,1490000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,3.0,Excellent état,154.0,3,Américaine hyper-équipée,False,False,False,None,True,20.0,None,False,None
106,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-zoute/8300/8869554,1795000,Appartement,False,False,False,8300,Knokke-Zoute,Appartement,4.0,Fraîchement rénové,105.0,3,Équipée,False,False,False,None,False,None,None,False,109.0
107,https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege/4000/8875393,169500,Appartement,False,False,False,4000,Liège,Appartement,None,Excellent état,79,2,Pas équipée,False,False,False,None,False,None,None,False,None
108,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8888212,195000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,À rénover,86,2,Équipée,False,False,False,None,True,5.0,None,False,None
109,https://www.immoweb.be/fr/annonce/appartement/a-vendre/tournai/7500/8848645,198000,Appartement,False,False,False,7500,Tournai,Appartement,2.0,Excellent état,100,2,Semi-équipée,False,False,False,None,True,None,None,False,None
110,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8703511,199000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Bon,55,2,Équipée,False,False,False,None,True,2.0,None,False,None
111,https://www.immoweb.be/fr/annonce/appartement/a-vendre/saint-gilles/1060/8858306,325000,Appartement,False,False,False,1060,Saint-Gilles,Appartement,2.0,Bon,80,1,Hyper équipée,False,False,False,None,True,1.0,None,False,None
112,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/herve/4650/8850217,445000,Appartement,False,False,False,4650,Herve,Penthouse,None,Excellent état,150,2,Américaine hyper-équipée,False,False,False,None,True,None,None,True,None
113,https://www.immoweb.be/fr/annonce/appartement/a-vendre/louvain/3000/8857549,495000,Appartement,False,False,False,3000,Louvain,Appartement,2.0,Bon,80,2,Équipée,False,False,False,None,True,10.0,None,False,None
114,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8906784,1250000,Appartement,False,False,False,1050,Ixelles,Appartement,None,Excellent état,280,3,Hyper équipée,False,False,False,None,False,None,None,False,300.0
115,https://www.immoweb.be/fr/annonce/appartement/a-vendre/molenbeek-saint-jean/1080/8890491,179000,Appartement,False,False,False,1080,Molenbeek-Saint-Jean,Appartement,2.0,À rafraîchir,90,2,Équipée,False,False,False,None,True,13.0,None,False,None
116,https://www.immoweb.be/fr/annonce/appartement/a-vendre/hasselt/3500/8877700,179000,Appartement,False,False,False,3500,Hasselt,Appartement,2.0,Fraîchement rénové,80,2,Équipée,False,False,False,None,True,6.0,None,False,None
117,https://www.immoweb.be/fr/annonce/appartement/a-vendre/tervuren/3080/8911575,260000,Appartement,False,False,False,3080,Tervuren,Appartement,2.0,À rénover,110,3,Hyper équipée,False,False,False,None,True,15.0,None,False,None
118,https://www.immoweb.be/fr/annonce/appartement/a-vendre/nieuport/8620/8782255,260000,Appartement,False,False,False,8620,Nieuport,Appartement,None,Excellent état,50,1,None,False,False,False,None,True,None,None,False,None
119,https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8895744,442525,Appartement,False,False,False,1140,Evere,Appartement,None,Excellent état,122,3,Américaine hyper-équipée,False,False,False,None,True,36.0,None,False,None
120,https://www.immoweb.be/fr/annonce/appartement-de-service/a-vendre/namur/5000/8763299,140000,Appartement,False,False,False,5000,Namur,Appartement de service,1.0,Bon,50,1,Équipée,False,False,False,None,True,11.0,None,False,None
